Card  58:  2 12 70 55 19 93 43 32 85 36 | 26 87 97 82 19 76 56 32  8 36 13 12 35 72 60 70 85 43 53 11  2 55 44 96 93
Card  59: 62 72 16 21 42 20 65 61 81 38 | 51 53 62  5 87 73 70 27 85 55 37 42 24 20 65 82 88 96  9  6 25 26 44 29 79
Card  60: 39 64 74 98 92 80 27 19 23 95 | 92 78 65 77 29 64 83 19  1 95 26 80 57  3 93 72 11  9 30 82 61 45 74 98 50
Card  61: 17 81 77 57 87 22 69  4 28 86 | 81 48 69 97 27 77 67  6 95  3 94 37 58 36 12 59 17 61 64 15 60 87 62 56 78
Card  62: 71 95 10 93 14 68 56 32 86 76 | 40 86 97 54 93 76 68 92 14  3 15 10 82 12 55 32 85 71 60 67 31 95  5 56 35
Card  63: 47  2 80 90 48  6 11 70  5 88 | 90 27 54  4 26 44 58 14 88  1 57 11 35 78  6 55 63 43 59 29 70 49 77 74 45
Card  64: 43 66 45 28 34  4 65 97 62  7 | 92 28 17 54 66 65 81 57  7 69 61 47 45 62  9 80 34 74 23 43 95  4 42 97 31
Card  65: 13 50 33 21 12 86 82 40 79 51 | 48 21 65 41 15 80 44 70 36 33 67  3 58 62 86 38  8 79 64 35 87 82  6 74  5
Card  66: 23 35 77 73 54 32 49 34 95 94 | 97  2 31 86 87 47 36 27  9 75 20 66 94 84 30 80 41 33 42 85 73  4  5 54 53
Card  67: 42 84 81 26 87 44 74 37 70 51 | 44 81 37 87 43 47 50 13 15 52 67 59 61 49 66 79 51 19 27 22 60  8 42 74 23
Card  68: 95 44 10 48 47 80 70 16 87 29 | 40 19 75 91 77 50 53 95  9 66 86 33  5 28 23  4 17 72 94 22 48 32 51 55 61
Card  69: 88 58 22 91 51 18 69 13 15 32 | 42 67 13 51 23 87 57 97 40 34 54 91 73 15 50 89 56  3 58 66 69 11 22 16  7
Card  70: 50 15 67  5  2 31 92 64 74 49 | 68  1 70 16  5 69 37 44 75 30 88 95 57  8 81 80 55 41 22 21 29 62 83 59 12
Card  71: 92 41  1 34 73 66 79 24 63 43 | 79 16 72 88 57 95  7  1 47 70 39 24 93 67 20 29 48 69 30 92 31 59 15 43 85
Card  72: 31 39 48 36 65 99 53 18 77 30 | 76 37 11 41  5 94 93 87 24 30 82 85 23 52 46 22 96  9 20 32 33 60 21 97 31
Card  73: 73 72 28  6 61 79 51 76 99 12 | 20 89 82 90 11 87 18 16 84 26 95 14 45 65 44 31 23 42 34 62 79 91 66 78 85
Card  74: 33 94 91 48 63 87 18  6 23 54 | 64 38 75 76 31 17 80 90 49 72 27  4 18 34 29 26  9 84 20 96 28 88  8 59 68
Card  75: 22 93 71 16  5 52 78 74 84 36 | 63  2 24 97 21 42 39 78  1 91 76  6 23 29 28 11 51 84 19 15 65 81 60 14 92
Card  76: 63 23 68 30 21 13 28 57 95  2 | 72 69 97 98  5 89 16 75 44 26 60 20 79 49 11 47 70 74 66 15 43 25 40 93 88
Card  77:  2 70 77 22 21 63 95 90 35 44 | 65  9 79 86 93 67 68 92 72  3 18 13 71 53 16 85 12 73 88 97 55 89 43 83 74
Card  78: 36  3 70  5 40 24 35 20 59  2 | 22  3 57 59  5 82 36  4 76 40 62 55 31 35 20 46  2 48 24 21 89 91 70 86 90
Card  79: 86  3 15 16 53  6  9 88 34 63 | 65  1 38 83 63 14 47 17 98 59 11 85 15  6 68 70 53 96 34  3 16 23  9 88 86
Card  80: 63 54  9 87 90  5 59 39 89 15 | 74 72 13 99 89 66 87 59 88 65 90 73 63 77 11 54  9 15 41 64 39  5  7 61 20
Card  81: 81 23 61 15 67 73 92 29 68 71 | 37 56 13 68 96 71 59 66 29 82  2 79 23 86 18 15 89 32 46 42 61  1 45 92 81
Card  82:  3 95 17 20 94 93 78 23 58 34 | 47 74  7  2 23  3 20 44 60 58 61 79 94 64 17 93 91 29 95 48 16 34 78 10 97
Card  83: 12 60 57 37  8 45 49 94 13 24 | 59 24 15 32  3 52 40 57 75  4 77 12 95 49  8 76 73 60 16 94 13 70 68 45 93
Card  84: 94 69 32 45  3 65 21 29 96 35 | 54 41 36 10 62 83  5 56 74 71 78 80 52 87 65 85  9 84  2 24 22 63 38 16 55
Card  85: 47 59 43 83 24  3  7 29 98 23 | 83 79 98 20 47 95 55 50 38  6 39 54 42  2 80  4 29  3 59 21 26 58 31 62 24
Card  86: 23 81 99 60 82 86 37  3  8 59 | 74 25 18  5 92 82 51 35 53  1 83  8 77 34 12 43 76 29 15 41 11 66 45 98 52
Card  87: 19 52 72 81 67 36 87 11  5  1 | 52 39 11 79 64 81 99 36  5 84  9 63  1 85 90 53 46 19 28 44 65 87 40 71 42
Card  88: 65 93 90 49 45 13 35 97 59 17 | 42 87 25 36 32 53 46 56 54 95 55 86 10  3 22 39 99  7 30  8 40 52 65 89 61
Card  89:  4 44 69 55 47 16 30 87 59 97 | 42  5 32 57 68 28 84 98 85 75 49  8 73  3 53 16 50 95 46 65 83 71 60 67 40
Card  90: 43 63 79 36 85 28 61 21  8  7 | 54 62 51 87  2  7 77 36 21 99 85 84 73  6 31 71 69 37 78 46 61 70 39 74 66
Card  91: 15 27 25  2 61 28 94  3 50 74 | 64 87 86 46 60 38 35 90 55 47 19 32 43 20 95 83 97 57 84 58 10 41 66 12 54
Card  92: 29 66 75 79 30 59 81 65  4  8 | 64 28  9 15 16 78 68 84 73 55 21 88 97 18 36 98 12 27 11 13 91 58 60 66 99
Card  93: 22 17 15 45 41 30  1  7 27 46 | 31 12 44 40 24 20 13 84 10 39 87 92 28 52 62 51 15 93 50  4 64 16  5 73 21
Card  94: 84 81 15 99 65 39 71 83 36 46 | 66 55  4  1 20 67 60 33 91 97 14 49 41  3 78  5 26 61 57 12 44 53 51 83  2
Card  95: 96 25  7 20 89 72 44 36 29 97 | 54 37 79 48 22 69 85 94 82 64 39 87  1 49  2 42 14 12 56 53 90 13 46 61 50
Card  96: 48 67 95 51 22  1  5 68 90 65 | 96 77 11 36  6 65 43 99 20 67 53 22  1 12 61 90 21 51 95 48  3 59 68 39  5
Card  97: 56 76 21 16 34  8 82 53 66 61 | 26 98 46 96 76  5 13 63 60 21 56  8 34 30 47 70 65 66 22 38 37 43 61  7 86
Card  98: 46 88 15 50 11 20 89  9 69 17 | 51  8 85 74 63 25 88 32 14 84 81  5 44 57 53 16 40 27 61 37 42 69 23 29 46
Card  99: 21 43 65 98 11 73 50 92 33 31 |  5 79 85 66 84 43  6 41 26 74 30 99 51 32 83 59 97 40 17  8 42 15 95 63 81
Card 100: 73 95  2 57 54 32 17 72 69 78 | 15 80 27 52 94 56 63 49 37 70 19 84 45 86 81 25 46  5 44 59 38 91 53 90 96
Card 101:  3 60  1 59 53 43 37 13 85 84 | 25 92 61 63 65 13 72 98 84 53 81 41 85 56 46 47  5 99  1 73 51 43 40 80  3
Card 102: 43 99 74 14 71 92 18 94  2  3 | 26 39 46 70 69 91 43 12 32 49 57 17 27 21 81 34 68 14 89 55 47 16 75  5 35
Card 103: 51 86  4 98 75 66 36 64 30 65 |  4 22 17  3 39 76 19 62 86 12 50 75 66 36 51 90 45 54 37 96 65 18 74 89 88
Card 104: 33 90 25 81  7 91 60  1 97 71 | 42 33 65 25 19  4 29  1 54 81 13 44 67 72 82 46 57 89 95  6 71 61 97 18 96
Card 105: 16 65 79 67 63 36 14 98 68 18 | 93 38 49 52 82 36 81  9 18 16 88 34 53 42 68 58 47 69 66 73 32 60 24 23 75
Card 106: 55 42 93 12 63 17 83 37 38 31 | 70 32 78  6 19 51 35 84 10 58  3  5 49 65 18 21 94 14 30 82 55 90 11 22 89
Card 107: 99 68 48 37 87 90 39 21 94 54 | 48 37 57 73 66 93 86 39 63 26 97 82 56 64 59  8 21 83 30 40 35  3 68 14 62
Card 108: 32 47 56 38 39 85 88  4 72 10 | 43 60 25 73  2 26  5 14  9 96 33 18 72 97 31 68  7 71  6 50  1 61 37 28  3
Card 109: 50 20 96 61 95 30 79 31 22 60 | 86 21 22 10  5  4 19 17 48 83 18 80 46 74 47 23 40 67 33 93 43 76 88 99 27
Card 110: 13 16 52 69 93 33 55 25 19 48 | 47 42 95 64  1 72 36 46 22 99 10 59 79 45 86 76 57 12  3 44 75 81  2  4 94
Card 111: 48 12 39 55 74 92 49 99 75 65 | 42  9 56 26 24 21 76 37 45 99 23 28 61 72 63 79 62 69 20 94  1 52 91 15 87
Card 112: 58 46  7 61 26 78 94 91 33 20 | 29 49 36 72 64 81 82 96 13 52 48 12  5 54 76 70 23 28 14 87 80 47 77 63 98
Card 113: 18 96 17 60 80 22 97 31 53 88 | 70 84  3 25 31 46 34 27 45 80 41 21 96 55 63 44 10 68 83 33 60 12 86 72  5
Card 114: 54 48 23 53 64 86 67 50 81 68 | 67 70 48 60 59 20 68 44 64 17 80 26 53 25 13 81 90 95 52 54 66 29 86  2 38
Card 115: 92 19 32 17 29 95 57 85 70 88 | 92 80 45 88 13 40 19 91 85 48 12 29 41 68 95 42 14 15 58 57 51 73 52 25 81
Card 116: 63 31 10 13 17 27 56 18 64 32 | 17 11 32 37 58 15 86 10 29 31 22 18 64 75 63 81  4 73 94 27 43 56 13 68 70
Card 117: 98 20 26 11 62  1 58 96 92 34 | 72 95 21 96 11 99 32 16 55 67 87 92 38 15 97 43 44 63 60 22 58 94 90 51  3
Card 118: 49 96 17 24 36 53 52  5 11 37 | 66 47 39 53 27  2 99 60 79 86  4 75 88  3 19 80 94 28 49 35 10 42  1 37 58
Card 119: 79 51 33  2 88 63 39 57 70 35 | 42  1 11 85 96 12 14 69 46 34 35 82 13 59 45 75 36 53 29 40 71 62 70 30 49
Card 120: 28 19 84 35 79  7 60 55 26 56 | 35 63 79 56 30 90 89 31 26 60 55  5 84 12 18 15 21 11  7 58 28 19 29 48 42
Card 121: 40 59 14 49 81 97 93 46 66 12 | 59 86 10 97 39 53 46 87 55 14 78 66 44 18 92 47 71 93 35 95 49  6 89 65 68
Card 122: 46 68 85 31 19 10 76 93 30 87 | 35 91  5 96 80 59 78 54 16 68 97 34 58 98 89 25 94 62 21 36 61 29  4 28 49
Card 123: 99 25 69 19 57  8 66 90 79 28 |  1 62 25  6 68  8 22  5 85 63 99 73 51 46 79 27 28 57 32 45 77 81 18 93 47
Card 124: 20 78 47 24 45 34 64 13 33 41 |  9 99 30 59 38 65 14 89 20 71 70 64 51 50  7 90 40 61 45 48 78 42 25 79 72
Card 125: 27 18 37 95 17 88 61 32  6 98 | 33 48 21 23  7 59  5 51 19 69 44 83 71 62 75  4 24 53 70 73 22 92 39  2 84
Card 126: 61 44 51 22 73  9 64 99 68 86 | 13 49 68 42 78 65 20 10 83 25 12 19 29 90 80 54 73  1 61 99 46 24  7 72 74
Card 127: 44 76 49 46 58 21 92  1 95 55 | 90 85 59 63 53 89 73 78 35 31 48 72 88 15 44 65 49 55 51 37 47 10 41 12 52
Card 128: 57 51 93 63  1 60 11 69 85 34 | 59  9 96 40 58 72 35 77 95 39 67 41 49 30  6 24  7 90 61 12 79 52 85 89 86
Card 129: 88 13 54 99 17  8 83 63  2 87 | 86 40 34 92 84 59 17 30 97 56 33 62 55 29 35  4 25 10 91 80 96 60 65 67 45
Card 130: 16 53 34 28 27  3 64 70  1 31 | 14 24 69 33 49 22 50 77 44 75  8 91 94 89 25 65 86 39 19 63 78 60 80 26  2
Card 131:  7 72 50 94 44 67 61 38 91 69 | 18 67 30  7 61 69 38 13 88  3 94 44 12 91 83 43  4 77 50 70 47 72 28 51 71
Card 132: 72 93 48 81 75 46  1 71 59 65 |  3 66 38 39 27 34 47 57 82 91  8 98 52 36 77 26 84 18 22 87 15 23  4 17 68
Card 133: 14 61 60  2 51 73 46 34 38 22 | 39 38 61  2 60 33 73 41 89 22 92 80 37 34 72  1 14 46 88 87 32 51 74 36 27
Card 134: 88 62 52 74 21 67 41 17 13 10 | 72 41 74 10 86  4 23 17 62 98 67 97 69 84 21 25  1 48 13 52 20 50 49 57  5
Card 135: 41 64 11 60 42 10 83 13 48 54 | 89  5 41 84 49 67 60 65 39 64 54 35 80 10 42 57  3 48 83 13  1 11 30 76 38
Card 136: 24 85 96 83 95 86  3 50  7 55 |  2 39 58 37 34 64 41 50  5 95 24 51  7 65 16 83 11 92 45 86 96  3 55 85 31
Card 137: 99 93 48  9 78 37 34 88  3 91 | 88 93 78 70 17  9  3 31 62  2 37 54 47 20 92 10 44 28 43 68 48 76 99 34 91
Card 138: 22 62 39 33 49 60 54 98 48 19 | 60 59 45 21 68 20 22 38 86  1 30 27 19  6 97 44  4 87 58 25 99 48 18 41 90
Card 139: 11 54 21  1 38 40 18 10 37  7 | 78 42 15 10 18 90 39  9 49 55 11 37  7 77 54 21 62 19 86 40 29 38 45  1 75
Card 140: 35 19 79 38 39 10 52 53 70 68 | 23 19 28 85  6 76 44 79 35 52 36 37  8 29 26 38 53 40 10 93 25 70 39 68 62
Card 141: 95 45  8 57 11 39 58 37 19 20 |  6 95 58 39 43 34 57  8 80 11 12 84 98 47 45 79 60 16 17 86 19 28 20 92 37
Card 142: 83 52 72 81 39 64 97  8 80 36 | 34 23 87 97 54 96 24 39 71 52 80 94 22 13  8 84 30 61 81 83 36 29 64 72 31
Card 143: 68 45 46 71  1 79 18 58 23 89 | 66 23 46  5 68  9 71 18 52 79 43 58 16 20 27 76 70  1 36 35 89 47 86 45 81
Card 144: 69 22 21  6 47 46 79 96 71 87 | 28 14 25 89 22 45 18 57 74 29 23 66 81 87 91 94 53 75 76  2  6 37 85 56 97
Card 145: 55 98 18 22 97 17 28 21 46  8 | 93 44 62 85 89 57 46 17  4 79 97 98 24 94 76 63 37 53 23 21 28 16  8 18 82
Card 146: 94 53 47  5 31 95 97 11 90  1 | 90 20 78  5 43 62 42 32 65 35 56 22 54  1 77  3 95  9 83 30 18 31 91 66 94
Card 147: 20  5 11 68 19 48 13 87 30 35 | 88 61 38 37 46 55 31 66 76 13 12 20 93 89 35 11  7 32 82 63 48 87 58 65 73
Card 148: 25  4 95 98 89 21 44 49 59 41 | 16  6 96  4 93 35 90 44 52 98 53 66 41  7 51 25 76 49 56 75 87 80 40 46 12
Card 149: 85 62 26 78 64  1 25 88 96 61 | 59 17 58 26 66  4 81 45 55 14  2 36 91 48 61 37 54 30 57 50 46 18 19 99 12
Card 150: 92 13 91 98  4 78 14 39 47 46 | 46  5 42 39 20 59  4 31 15 72 18 94 64  1 78 36 19 81 26 60  8 86  2 84 63
Card 151: 39 21 89  8 53 36 59 28 94 84 | 92 78 26 70 87 23 36 76 25 61 44 40 53 20 99 75 54 90 89 60 55 91 96 71  5
Card 152:  8 34 39 69 44 81 12 14 63 89 | 42 79  7 97 45 53 17 16 11 10 76 84 13 33 20 71 94 70 80 27 91 62 36 22 77
Card 153: 99 56 48 85 91 65 34  9 72 35 | 28 74 35 78 42 54 20 63  1 17 11 21 51 55 43 71 70 68 15 67 95 53 80 14 66
Card 154: 16  4 97 95 87 61 56 48 72 43 | 80 27 70 37 74 85  6 78 68  8 39 44  2 73 59 47 34 67 93 11 23 18 40 99 60
Card 155:  6 63 47 43 82 90 86 32 23 10 | 55 36 42 32 27 24 62 60  6  3 19 93 14 78 77 98 21 88 11 38 96 63 26 87 66
Card 156: 11 48 36 46 25 61 69 12 28 81 | 59 63 57 60 68 12  4 69 45 36  7 79 42 40 41 50 30 86 52 71 18 34 44 26 99
Card 157: 90 46 74 42 10 97 17 51 95 36 | 14 43 36 22 98 56 17 97 42 81 16 59 38 90 70 74 85 99 51 65 28 78 10 46 95
Card 158: 32 30 11 76 35 78 93 72 37  6 | 99 76  1 96 97 71 37 72 93  9 85 46 61 58 34 82 19 84 88 18 80 87 31 63 90
Card 159: 67 94 74 19 45 54 44 60  7 59 | 60 12 54  5 44  6 53  8 19 39 40 82 43 81 27 69 21 94 15 45 28 63 38 59 74
Card 160: 68 90 29 69 37 84 33 88 45 80 | 46 84 77 34 43 25 99  3 57 76 17 68 56 69  8 90 72 41 58 97 48 11 42 86 23
Card 161: 81 91 83 28 48 30 75 89 15 65 | 30 35  7 31 48 36  8 42 49 37  4 71 89 93 28 20 91 98 15 75 34 44 11 90 65
Card 162: 51 32  5 79 36 84 74 43 17  2 | 23 62 45 70 64  5 24 74 83 87 14 86 32 85 49 72 12 77 76 93  9 92 55 73 58
Card 163: 76 14  8 20 86 90 46 51 89 21 | 14 42 15 56 72 71 69 20 18 82 33 29 95 48 68 21 16 52 61 40 97 77 17 34 87
Card 164: 40 13 33 32 75 73 38 80 59 15 | 48 44 59 88 82 39 84 58 97 42 57 86 10  9  5 54 70  6 33 41 11 15  8 28 20
Card 165: 10 11 20 22 21  8 66 69 19 96 | 68 39 32 91 24 40 76 56 37 46 10 84 50  4 86 64 67 54 41 53 88 48 51 80 18
Card 166: 16  7 21 91 34 11 15 74 38 22 | 53 58  9 55 30 19 70 90 69 23 95 49 38 67 41 82 98 64 52 79 33 73 48 44 89
Card 167: 10 69 82  6  7 80 52 60 22 32 | 48  1 17 58 96 84 50 26 79 60 34 87 29 86  3 13 14 62 68 56 21 51 49 11 76
Card 168: 83 99 80 15 96 48 13 57 34  9 | 81 85  5 41 43  2 37 22 58 67 20 66  4 84 89  6 71 55 44 98 56 30 11 19 61
Card 169: 80  8 51 88 71 62 34 57 18 96 | 49 72 11 75  4 90 46 99 89 70 20 85 23  1 10 29  7 32 37 54 27  9 38 25 81
Card 170:  1 72 26 43 80 47 31 67 90 10 | 25 15 31 51 76 83  2  7 47 12 34 87 94 13 38 91 22 27 33 59 30  6 60 93 82
Card 171: 66 65 38 13 50 29  8 33 14 24 |  8 53 87 39 62 66 50 92 14 13 47  9 33 17 81 60 77 38 86  5 24 29 27 65 30
Card 172: 46 63 91 73 22 82 23 15 30 42 | 51 22 42 99 91 26 46 43 28 82  1 73 88 17 18 63 15 16 62 80  7 31 30 23 56
Card 173: 56  7  2 81 66 96 46 13 90 30 | 47 86 13 32  5 50 23 89 83  2 40 96 69  8 56 30 81 46 63 39 90  7 26 92 66
Card 174: 67 15 56 96 61 82 38 60 42 46 | 34 38 13 50  3 72 98 66 82 46 42 10 99 35 75 15 40 96 61 67 56 60 74 52  9
Card 175: 17 33 35  2 77 41 64 53 10 39 | 81 63 77 35 53  1 66 41  6 85 33 49 78 58 64 48 99 79 59 98 45 46 40 15 69
Card 176: 29 49 47 85 33 42 81 34 32 39 | 94  6 87 53 73 63 93 90 36 29 67 25 89  5 96 32 59 70 18 99 97  9 76 15 60
Card 177: 10  5 34 12 65 50  4 32 24 66 | 25 53 12 50 26 65 32 55 59 90 24 86 99 10  4  7 34 27 74 13 11  5 98 71 83
Card 178: 48 69 30 79  8 50 52 83 76  4 | 99 63 21 26 93 53 25 34 24 72 38 77 91  1 73 49 70 52 43 66 29 19 27 79 28
Card 179: 56 61 51 47  1 40 24 87 34 74 | 37 74 20  2 87 98 40 48 44 47 52 86 17 91 59 43 28 60 34 13 90 84 61 24 45
