286898844244683, 238501950707721, 292913377030952 @ -5, 45, -13
409869484051614, 236127499153990, 187490433114013 @ -52, 168, 216
380208084044076, 189023702694769, 247054272850396 @ -158, 167, 43
408691720150692, 256274529136030, 174489497294332 @ -27, -165, 434
224174847872746, 284822368246036, 318741813673506 @ -54, -8, 47
193394891122586, 287576868196310, 337149163913099 @ -16, -12, 24
410588662770158, 229345633586802, 202275698399298 @ -52, 293, -37
355826801539035, 184514060061658, 200663919464569 @ 37, 300, 132
333399502894854, 316196827998116, 292493545728018 @ 22, -193, -144
298455760131543, 141405526724827, 218725229457883 @ 9, 257, 118
157195802345346, 225273094553988, 319762082406418 @ 46, 56, 31
265862483475513, 206082194309492, 285328744096368 @ -47, 86, 51
415254950716699, 242002693940451, 206774449834137 @ -169, 63, -30
74754256359988, 261656069185642, 279976278595868 @ 102, 16, 87
411721873403458, 282899437623030, 224983073365699 @ -120, -460, -272
332182243119951, 254014858466549, 197129362065852 @ 199, -15, 143
346778691220061, 248902617060845, 220755630010527 @ -43, 21, 92
132347612943763, 138051695979542, 332744271449493 @ 95, 164, 6
414637731732132, 231701560650418, 233893371652306 @ -167, 181, -333
261774412926688, 467236048542874, 360455038990742 @ 15, -347, -111
227582388485250, 272291324882383, 225622458203242 @ 152, -25, 105
336506094010718, 270199217783248, 373607437343450 @ 20, -50, -417
281915396681998, 165951355571944, 540458015916302 @ -120, 112, -168
253055669639236, 136048725487584, 434760301979894 @ -22, 186, -163
148520083151412, 295632750198676, 413475624778627 @ 18, -18, -46
378715995729409, 335694450953482, 275757653209060 @ -159, -176, -17
368369794255697, 271354469764744, 223104905267721 @ -67, -62, 62
434982997725138, 481870909987717, 460466905773673 @ -280, -351, -258
392879160696748, 335465922067944, 213193658357184 @ -145, -318, 90
403503636500845, 243252034073048, 197379425306526 @ 17, 50, 69
395175319163988, 242767322501767, 209591506185868 @ -70, 45, 43
391703751817488, 255077332091392, 214003009224118 @ -6, -54, -19
204683643088070, 329310956530300, 380999563665234 @ -6, -65, -42
342600051387412, 279067255248290, 241350325163864 @ -34, -64, 35
360081734409654, 286551243971344, 357686992107082 @ -174, -24, -50
126654270594218, 170360057971887, 386707376595705 @ 120, 129, -72
183525411111678, 260298934358296, 375621727547998 @ 10, 16, -29
299205028945314, 303911853517522, 254608319749078 @ -32, -76, 61
329184125590894, 246971932298024, 336039797238510 @ -117, 30, -43
322792486877646, 220583328230632, 377457257585422 @ -134, 64, -56
419435165302821, 286437518674526, 281645232145072 @ -251, -84, -77
217522321032330, 281758873755304, 321128770173418 @ 91, -30, -44
318794706209120, 249521461182094, 303817658737640 @ -79, 25, -18
157938373922786, 444501419180124, 332599933607498 @ 27, -183, 26
310467730403700, 235137631474156, 231642415575082 @ -41, 52, 99
139215667470460, 168136711369627, 91399776434932 @ 242, 169, 355
382410587476674, 250022375122540, 210410751390994 @ 17, -5, 38
332481576026063, 263795404878357, 147720126799073 @ 125, -49, 360
54587418345388, 289083593657032, 203616956670568 @ 135, -14, 166
307857289367520, 303104043599480, 294378732310992 @ 37, -118, -90
408679771449003, 260685813773836, 213416195130554 @ -65, -194, -151
257295451910534, 283204751959708, 428699176645678 @ -94, -5, -59
159666409282503, 290446621425727, 316158839531018 @ 31, -17, 41
215897388729849, 257033488098289, 226793412635023 @ 213, 5, 96
170576842900174, 47318734964680, 128842055682342 @ 308, 478, 318
367743575024982, 282067478970184, 224577145485190 @ -62, -102, 55
254413558765734, 29192528703030, 347509128032004 @ 16, 387, -78
332054475077448, 19420546699804, 123663107010520 @ 5, 692, 374
281586263509010, 282534003391706, 292522131647032 @ -42, -25, 22
367782224858820, 554809292817051, 338987803691867 @ -134, -679, -162
217818338071032, 357860128722538, 384029399133460 @ 54, -140, -117
368942642220960, 247341096679463, 236227736228919 @ -26, 21, -22
458398106057629, 388337799291399, 344249654049998 @ -297, -115, 21
175486708910718, 266425325001742, 380304794734462 @ 20, 9, -35
181174836134598, 298773383937832, 408153273508588 @ 24, -30, -76
217926489602142, 168751514438527, 109769000743876 @ 268, 229, 387
375778053732822, 228544939740524, 216502659259954 @ -14, 117, 40
290213538304038, 321829850376769, 364449162929302 @ -60, -83, -83
302815854784217, 127168260814486, 278851843630605 @ -33, 256, 12
171105371029384, 76027186166984, 257067928537807 @ 266, 386, 40
405060768311300, 304913367875465, 229648362434623 @ -82, -579, -224
376281433238886, 286324353792202, 218284039225528 @ 88, -281, -34
267560400204886, 215988582514852, 375930322775364 @ -96, 64, -16
158506929657057, 187296542391886, 171233290351858 @ 27, 96, 201
224982359550102, 193863137595628, 317818482588442 @ 198, 151, -116
382082058574818, 247752010823992, 212382304097638 @ -21, 14, 47
385849455747486, 262755247444768, 407383792958758 @ -102, -45, -754
380735544962762, 273511809690984, 241570943306860 @ -168, -30, 67
321028416798750, 274374370294360, 103720686032494 @ 109, -75, 493
299298516518736, 254838042131134, 291622357826569 @ 46, 8, -72
363769494222150, 217022759784994, 352948558447624 @ -176, 73, -52
245844786185280, 365966021627252, 349601878424080 @ -71, -96, 10
206397416088342, 352993701470008, 406912198862350 @ -49, -72, -31
282713537264292, 252890036707657, 281221029219229 @ -14, 19, 20
347032863275598, 235746309991808, 220934976911094 @ 100, 75, 32
305070914605173, 326960735534771, 259581396916490 @ -65, -103, 65
197336015503398, 326787638996992, 349691658007483 @ 68, -86, -52
333811991526504, 503252822580851, 160429361949737 @ -38, -613, 254
229059876312972, 38823204459196, 143833004035053 @ 226, 550, 296
304275293705658, 285028147618940, 99800796118206 @ 130, -100, 477
301180248223703, 225898016967642, 194070412304098 @ 69, 84, 169
291701588587074, 357222750551455, 326446279975558 @ 8, -197, -99
185027867114254, 121181306709040, 290103076545398 @ 12, 175, 66
221166484605182, 331296858902560, 320738903976038 @ 32, -92, -9
287397793976542, 265738588258241, 286600159727503 @ 12, -9, -14
348471414559686, 275500900081893, 281643435869995 @ 52, -97, -206
353847046926142, 375444970400656, 371860769465102 @ -186, -107, -15
369979187370678, 313227867982432, 270663883421518 @ 130, -476, -419
161492628324546, 410545300020196, 376051641606750 @ 37, -155, -31
372646792146114, 189940795181353, 199866933777007 @ 136, 465, 100
196411714489707, 116610980510395, 326664462601774 @ 57, 213, -11
328705000239212, 251842882778912, 252141776999960 @ -9, 14, 14
197881715453192, 285062749766046, 367503679318867 @ -6, -12, -20
277584233328581, 420410201106041, 294669004507202 @ 77, -375, -63
398021561762913, 334532860679040, 200036513522433 @ -35, -790, 86
391025759840828, 232474043519352, 221046779424438 @ -111, 90, 33
381633416731488, 194816086234462, 158471565153268 @ -10, 336, 371
371359957992942, 250969828829144, 257213321759486 @ 58, -7, -238
366627306302811, 258891118126465, 219976946692183 @ 137, -69, -34
124827725286658, 289405589675152, 288495296489508 @ 216, -38, 23
251251530122660, 385316476804344, 388263898503414 @ -46, -142, -67
348946755540613, 485369674298517, 309150193606618 @ -75, -571, -119
404930425983340, 308909473099122, 179281784418559 @ -142, -396, 250
257007458299788, 452692426681758, 219086711163198 @ -35, -249, 141
399275519793960, 398289074607571, 276004264404928 @ -214, -269, 11
396324487660852, 245733270054562, 208898752825498 @ 27, 19, -29
358865055166244, 55999232249120, 379190661535474 @ -46, 666, -455
395368989252811, 290325717968741, 139857256658989 @ -117, -207, 442
377672545118318, 267174379976572, 238580328047678 @ 12, -104, -115
